ACCIDENT_NO,SURFACE_COND,SURFACE_COND_DESC,SURFACE_COND_SEQ
T20230016566,1,Dry,0
T20230019693,1,Dry,0
T20230016551,1,Dry,1
T20230016617,1,Dry,0
T20230016552,1,Dry,0
T20230016485,1,Dry,0
T20230017130,1,Dry,1
T20230016630,1,Dry,1
T20230016651,1,Dry,0
T20230016607,1,Dry,0
T20230016648,1,Dry,1
T20230016585,1,Dry,0
T20230016620,1,Dry,0
T20230016647,9,Unk.,1
T20230016645,1,Dry,0
T20230016587,1,Dry,0
T20230016641,1,Dry,1
T20230016640,1,Dry,0
T20230016637,1,Dry,0
T20230016592,1,Dry,1
T20230016635,1,Dry,0
T20230016595,1,Dry,1
T20230016663,1,Dry,1
T20230016600,1,Dry,0
T20230017125,9,Unk.,0
T20230016601,1,Dry,1
T20230016602,1,Dry,0
T20230017099,1,Dry,0
T20230017096,1,Dry,1
T20230016656,1,Dry,1
T20230016605,1,Dry,0
T20230017858,9,Unk.,1
T20230016957,1,Dry,1
T20230017875,1,Dry,0
T20230017445,1,Dry,0
T20230016558,1,Dry,0
T20230018785,1,Dry,1
T20230019546,1,Dry,1
T20230017293,1,Dry,1
T20230017053,9,Unk.,1
T20230016709,1,Dry,0
T20230017292,2,Wet,0
T20230017281,9,Unk.,1
T20230021973,1,Dry,0
T20230017480,9,Unk.,1
T20230018653,1,Dry,1
T20230019865,1,Dry,0
T20230016571,1,Dry,0
T20230016720,1,Dry,1
T20230016755,1,Dry,1
T20230016724,1,Dry,0
T20230016573,1,Dry,1
T20230016574,1,Dry,1
T20230016577,1,Dry,0
T20230016582,1,Dry,1
T20230016583,1,Dry,1
T20230016584,1,Dry,1
T20230016782,2,Wet,1
T20230016781,1,Dry,0
T20230016733,1,Dry,1
T20230016669,1,Dry,0
T20230016695,1,Dry,0
T20230016734,1,Dry,0
T20230016857,1,Dry,0
T20230016668,1,Dry,1
T20230016735,1,Dry,0
T20230016772,1,Dry,0
T20230016710,1,Dry,0
T20230016739,9,Unk.,0
T20230016703,2,Wet,0
T20230016892,9,Unk.,1
T20230016745,1,Dry,1
T20230016702,1,Dry,1
T20230017418,1,Dry,0
T20230016671,1,Dry,0
T20230016718,2,Wet,1
T20230016719,1,Dry,1
T20230016694,2,Wet,1
T20230016722,1,Dry,1
T20230016723,1,Dry,0
T20230016743,2,Wet,1
T20230016727,2,Wet,0
T20230016728,1,Dry,0
T20230018044,2,Wet,1
T20230016672,1,Dry,0
T20230016697,1,Dry,1
T20230016869,9,Unk.,1
T20230016667,1,Dry,0
T20230016692,1,Dry,0
T20230017002,1,Dry,0
T20230016732,1,Dry,0
T20230017492,9,Unk.,1
T20230016682,1,Dry,0
T20230016744,2,Wet,1
T20230016850,9,Unk.,0
T20230016681,1,Dry,1
T20230016753,1,Dry,1
T20230016765,1,Dry,1
T20230016785,9,Unk.,0
T20230019163,9,Unk.,0
T20230016803,1,Dry,1
T20230019432,1,Dry,0
T20230017393,9,Unk.,1
T20230018401,2,Wet,1
T20230016867,1,Dry,1
T20230020807,1,Dry,0
T20230016658,1,Dry,1
T20230016795,9,Unk.,0
T20230016708,2,Wet,1
T20230016705,2,Wet,0
T20230016704,5,Icy,1
T20230016778,1,Dry,1
T20230016776,1,Dry,0
T20230016767,1,Dry,1
T20230017975,1,Dry,1
T20230016822,1,Dry,1
T20230016821,1,Dry,0
T20230016820,1,Dry,1
T20230016819,1,Dry,0
T20230016818,1,Dry,0
T20230016817,1,Dry,1
T20230016816,1,Dry,1
T20230017605,9,Unk.,0
T20230016815,1,Dry,1
T20230016749,1,Dry,1
T20230016750,1,Dry,0
T20230016834,1,Dry,1
T20230016814,1,Dry,0
T20230016877,9,Unk.,0
T20230017207,2,Wet,0
T20230017481,1,Dry,0
T20230016813,1,Dry,0
T20230016855,9,Unk.,1
T20230016812,1,Dry,0
T20230016833,1,Dry,1
T20230019579,1,Dry,1
T20230016832,5,Icy,1
T20230016810,2,Wet,0
T20230016809,1,Dry,1
T20230016807,1,Dry,1
T20230016805,1,Dry,1
T20230016824,1,Dry,1
T20230016802,1,Dry,1
T20230017813,9,Unk.,1
T20230017495,1,Dry,0
T20230017250,1,Dry,0
T20230018803,9,Unk.,0
T20230016983,1,Dry,1
T20230016811,1,Dry,0
T20230017197,1,Dry,0
T20230016823,1,Dry,1
T20230016797,1,Dry,1
T20230017008,1,Dry,1
T20230016796,1,Dry,0
T20230017704,9,Unk.,0
T20230016792,1,Dry,1
T20230017305,9,Unk.,1
T20230017392,1,Dry,0
T20230020149,1,Dry,1
T20230018535,1,Dry,1
T20230016779,1,Dry,0
T20230016799,1,Dry,0
T20230016894,2,Wet,1
T20230016895,2,Wet,1
T20230016845,1,Dry,1
T20230016844,1,Dry,0
T20230016921,1,Dry,1
T20230016843,1,Dry,1
T20230016927,2,Wet,1
T20230016896,2,Wet,1
T20230016897,2,Wet,0
T20230016928,2,Wet,0
T20230019819,1,Dry,0
T20230017004,9,Unk.,1
T20230016929,2,Wet,1
T20230017166,9,Unk.,0
T20230017316,9,Unk.,0
T20230016901,2,Wet,1
T20230021019,1,Dry,0
T20230017461,9,Unk.,1
T20230020100,2,Wet,0
T20230016861,1,Dry,1
T20230016935,2,Wet,1
T20230016862,1,Dry,0
T20230016859,1,Dry,1
T20230016903,2,Wet,0
T20230016904,1,Dry,1
T20230016909,2,Wet,1
T20230019140,1,Dry,1
T20230019142,2,Wet,1
T20230016954,2,Wet,1
T20230016911,2,Wet,0
T20230016913,1,Dry,1
T20230016916,2,Wet,0
T20230016851,1,Dry,1
T20230017121,1,Dry,0
T20230016917,1,Dry,0
T20230016920,2,Wet,1
T20230017135,1,Dry,0
T20230017128,9,Unk.,1
T20230017205,1,Dry,0
T20230027261,1,Dry,0
T20230017194,2,Wet,0
T20230018920,2,Wet,0
T20230017266,1,Dry,0
T20230016865,1,Dry,0
T20230017734,2,Wet,1
T20230021958,1,Dry,0
T20230018680,1,Dry,1
T20230016868,1,Dry,1
T20230016876,1,Dry,1
T20230017000,2,Wet,0
T20230016880,1,Dry,1
T20230016887,2,Wet,1
T20230017276,1,Dry,0
T20230016888,9,Unk.,0
T20230016889,2,Wet,1
T20230016891,1,Dry,1
T20230016949,1,Dry,0
T20230018517,1,Dry,0
T20230016992,1,Dry,0
T20230016991,1,Dry,1
T20230016990,1,Dry,0
T20230016989,1,Dry,1
T20230018176,1,Dry,0
T20230019487,1,Dry,1
T20230017024,1,Dry,1
T20230017023,1,Dry,1
T20230016981,1,Dry,1
T20230016947,1,Dry,0
T20230016980,1,Dry,0
T20230016948,2,Wet,1
T20230017020,1,Dry,1
T20230016950,2,Wet,1
T20230016951,1,Dry,0
T20230016953,1,Dry,1
T20230016961,1,Dry,1
T20230016963,1,Dry,1
T20230016966,2,Wet,1
T20230016968,9,Unk.,0
T20230016972,1,Dry,1
T20230017405,1,Dry,0
T20230021494,1,Dry,0
T20230017010,1,Dry,1
T20230017016,1,Dry,1
T20230017005,1,Dry,0
T20230017012,1,Dry,0
T20230017776,1,Dry,0
T20230017805,1,Dry,0
T20230017872,1,Dry,0
T20230016999,1,Dry,1
T20230016998,1,Dry,1
T20230017143,1,Dry,0
T20230016996,1,Dry,1
T20230017015,1,Dry,1
T20230016994,1,Dry,1
T20230017081,1,Dry,0
T20230017104,1,Dry,0
T20230020417,1,Dry,0
T20230017102,1,Dry,1
T20230017101,5,Icy,1
T20230024913,1,Dry,1
T20230017100,1,Dry,0
T20230018546,1,Dry,0
T20230017098,1,Dry,0
T20230017093,1,Dry,1
T20230017090,1,Dry,1
T20230017086,1,Dry,0
T20230017085,1,Dry,1
T20230017031,1,Dry,0
T20230017034,1,Dry,1
T20230017035,2,Wet,1
T20230017055,1,Dry,0
T20230017037,1,Dry,1
T20230019225,1,Dry,1
T20230017042,3,Muddy,0
T20230017333,1,Dry,0
T20230017043,1,Dry,0
T20230017046,1,Dry,1
T20230018649,9,Unk.,1
T20230017826,9,Unk.,1
T20230017827,1,Dry,1
T20230017420,1,Dry,0
T20230017049,1,Dry,0
T20230017879,1,Dry,1
T20230021874,1,Dry,1
T20230019312,1,Dry,0
T20230019265,1,Dry,1
T20230017054,1,Dry,0
T20230017059,1,Dry,1
T20230017060,1,Dry,1
T20230017476,9,Unk.,1
T20230017907,1,Dry,1
T20230017064,1,Dry,1
T20230017066,1,Dry,0
T20230017273,1,Dry,0
T20230017069,1,Dry,0
T20230017074,1,Dry,0
T20230017076,1,Dry,0
T20230017079,1,Dry,1
T20230017280,9,Unk.,1
T20230017080,1,Dry,0
T20230017978,2,Wet,0
T20230017285,9,Unk.,0
T20230018051,1,Dry,1
T20230017084,1,Dry,1
T20230017027,1,Dry,1
T20230017156,1,Dry,0
T20230017116,1,Dry,0
T20230017109,3,Muddy,1
T20230017107,1,Dry,1
T20230017106,1,Dry,0
T20230018756,1,Dry,0
T20230017169,1,Dry,1
T20230017164,1,Dry,0
T20230017163,1,Dry,1
T20230017132,2,Wet,1
T20230017161,9,Unk.,0
T20230017160,1,Dry,1
T20230017136,2,Wet,0
T20230026459,1,Dry,1
T20230021334,1,Dry,1
T20230017139,1,Dry,0
T20230017395,1,Dry,0
T20230017142,1,Dry,1
T20230017170,1,Dry,0
T20230017172,1,Dry,1
T20230017189,2,Wet,0
T20230017190,1,Dry,1
T20230017226,9,Unk.,0
T20230017145,2,Wet,1
T20230017147,1,Dry,1
T20230017120,9,Unk.,0
T20230017119,1,Dry,0
T20230019130,1,Dry,0
T20230017114,2,Wet,1
T20230017113,1,Dry,1
T20230017153,1,Dry,0
T20230017154,2,Wet,0
T20230017267,1,Dry,0
T20230017105,1,Dry,0
T20240006528,9,Unk.,1
T20230020437,9,Unk.,1
T20230018149,1,Dry,1
T20230018952,9,Unk.,0
T20230018303,1,Dry,1
T20230017192,2,Wet,0
T20230018924,1,Dry,0
T20230017179,1,Dry,0
T20230017186,2,Wet,0
T20230018066,1,Dry,0
T20230017519,1,Dry,0
T20230017241,1,Dry,1
T20230017232,1,Dry,0
T20230017203,1,Dry,0
T20230017231,1,Dry,0
T20230017247,1,Dry,1
T20230017227,1,Dry,0
T20230017243,1,Dry,0
T20230017897,9,Unk.,1
T20230017259,1,Dry,1
T20230017225,1,Dry,1
T20230017182,1,Dry,1
T20230017222,1,Dry,1
T20230017218,1,Dry,1
T20230017216,1,Dry,1
T20230017268,1,Dry,0
T20230017265,1,Dry,1
T20230017264,2,Wet,1
T20230017263,2,Wet,1
T20230017262,1,Dry,1
T20230018245,1,Dry,0
T20230018082,1,Dry,1
T20230019576,9,Unk.,1
T20230018191,1,Dry,1
T20230017323,1,Dry,1
T20230019293,1,Dry,0
T20230017631,9,Unk.,0
T20230017555,1,Dry,0
T20230017448,1,Dry,0
T20230018529,9,Unk.,1
T20230017432,1,Dry,0
T20230017426,1,Dry,0
T20230017378,1,Dry,0
T20230017413,1,Dry,1
T20230017874,1,Dry,0
T20230017592,1,Dry,0
T20230017349,3,Muddy,1
T20230017332,1,Dry,0
T20230017330,1,Dry,1
T20230017327,1,Dry,1
T20230017322,1,Dry,1
T20230017321,1,Dry,0
T20230017320,1,Dry,1
T20230017318,1,Dry,1
T20230017317,1,Dry,1
T20230017315,1,Dry,1
T20230017313,1,Dry,0
T20230017311,1,Dry,1
T20230017310,1,Dry,1
T20230017301,1,Dry,1
T20230017296,1,Dry,0
T20230017291,1,Dry,0
T20230017290,1,Dry,1
T20230017287,1,Dry,1
T20230017278,1,Dry,1
T20230017274,1,Dry,1
T20230017272,2,Wet,1
T20230017271,1,Dry,1
T20230019686,1,Dry,0
T20230017382,1,Dry,0
T20230017434,1,Dry,1
T20230017435,1,Dry,1
T20230017439,9,Unk.,1
T20230017381,1,Dry,1
T20230017441,1,Dry,1
T20230017375,1,Dry,0
T20230017372,1,Dry,0
T20230017370,1,Dry,1
T20230017369,1,Dry,1
T20230017366,1,Dry,0
T20230017363,1,Dry,0
T20230017354,1,Dry,0
T20230017351,1,Dry,1
T20230017348,1,Dry,1
T20230017347,1,Dry,1
T20230017344,1,Dry,1
T20230017343,1,Dry,0
T20230017342,1,Dry,1
T20230020426,9,Unk.,1
T20230017482,1,Dry,0
T20230017911,1,Dry,1
T20230017500,1,Dry,0
T20230018116,1,Dry,0
T20230017888,9,Unk.,0
T20230017429,1,Dry,0
T20230017427,1,Dry,1
T20230017585,1,Dry,0
T20230017497,1,Dry,0
T20230017423,1,Dry,1
T20230017421,1,Dry,0
T20230017419,1,Dry,1
T20230017412,1,Dry,1
T20230017408,1,Dry,0
T20230018311,1,Dry,0
T20230017669,2,Wet,0
T20230017603,1,Dry,0
T20230018627,9,Unk.,1
T20230018619,5,Icy,0
T20230028220,1,Dry,0
T20230020776,1,Dry,0
T20230017915,9,Unk.,0
T20230017359,1,Dry,1
T20230017406,1,Dry,0
T20230017403,9,Unk.,0
T20230017402,1,Dry,0
T20230017401,1,Dry,1
T20230017398,1,Dry,1
T20230017397,1,Dry,1
T20230017396,1,Dry,0
T20230017394,1,Dry,0
T20230017390,1,Dry,0
T20230017389,1,Dry,1
T20230017388,1,Dry,0
T20230017384,1,Dry,1
T20230017537,1,Dry,0
T20230017567,9,Unk.,0
T20230019437,1,Dry,0
T20230017449,1,Dry,0
T20230017455,1,Dry,1
T20230017456,1,Dry,0
T20230017457,1,Dry,0
T20230017458,1,Dry,1
T20230017459,1,Dry,0
T20230017460,9,Unk.,1
T20230017467,1,Dry,1
T20230017462,1,Dry,0
T20230017464,1,Dry,1
T20230017534,1,Dry,0
T20230018354,1,Dry,0
T20230017533,1,Dry,1
T20230018382,1,Dry,0
T20230017494,1,Dry,0
T20230017486,1,Dry,0
T20230017485,1,Dry,0
T20230019850,1,Dry,0
T20230017625,9,Unk.,0
T20230019698,1,Dry,1
T20230017660,1,Dry,1
T20230019447,1,Dry,1
T20230017588,1,Dry,0
T20230017484,1,Dry,0
T20230019277,9,Unk.,1
T20230017522,1,Dry,0
T20230017520,1,Dry,1
T20230018763,1,Dry,1
T20230017517,1,Dry,0
T20230017514,1,Dry,1
T20230018808,1,Dry,1
T20230019288,9,Unk.,0
T20230018975,1,Dry,0
T20230018126,1,Dry,1
T20230017806,1,Dry,0
T20230018142,1,Dry,0
T20230019381,1,Dry,1
T20230017538,1,Dry,0
T20230017539,1,Dry,0
T20230017541,1,Dry,0
T20230017513,1,Dry,1
T20230017536,1,Dry,1
T20230017510,1,Dry,0
T20230017509,1,Dry,0
T20230017543,2,Wet,1
T20230017502,1,Dry,1
T20230017498,1,Dry,0
T20230017920,1,Dry,0
T20230028125,1,Dry,0
T20230019620,9,Unk.,0
T20230017474,1,Dry,1
T20230018226,1,Dry,1
T20230017472,1,Dry,1
T20230017470,1,Dry,1
T20230017535,1,Dry,0
T20230017683,1,Dry,0
T20230017583,1,Dry,1
T20230017688,1,Dry,0
T20230019506,9,Unk.,0
T20230017860,1,Dry,1
T20230017886,1,Dry,0
T20230017655,2,Wet,1
T20230018159,1,Dry,1
T20230017647,1,Dry,0
T20230017637,1,Dry,0
T20230017611,1,Dry,0
T20230017615,1,Dry,0
T20230017617,1,Dry,0
T20230017622,1,Dry,0
T20230017912,1,Dry,1
T20230017623,1,Dry,0
T20230018096,2,Wet,0
T20230017716,1,Dry,0
T20230017762,9,Unk.,0
T20230017621,1,Dry,1
T20230017678,1,Dry,0
T20230017643,1,Dry,0
T20230017547,2,Wet,1
T20230017548,2,Wet,0
T20230017554,2,Wet,1
T20230019014,1,Dry,0
T20230020738,1,Dry,0
T20230017559,2,Wet,0
T20230017561,1,Dry,1
T20230017563,1,Dry,1
T20230017573,2,Wet,1
T20230017575,2,Wet,1
T20230017577,1,Dry,1
T20230017578,1,Dry,1
T20230017581,1,Dry,1
T20230017624,1,Dry,0
T20230017584,1,Dry,0
T20230017586,1,Dry,1
T20230017587,1,Dry,0
T20230020099,1,Dry,0
T20230017582,1,Dry,0
T20230017627,1,Dry,0
T20230017630,1,Dry,1
T20230017633,1,Dry,0
T20230017590,1,Dry,1
T20230017881,1,Dry,0
T20230017841,1,Dry,0
T20230017594,1,Dry,1
T20230017599,5,Icy,1
T20230017634,1,Dry,1
T20230017602,1,Dry,0
T20230018566,9,Unk.,1
T20230017672,1,Dry,1
T20230017906,1,Dry,1
T20230017685,1,Dry,1
T20230017690,1,Dry,1
T20230017692,1,Dry,1
T20230017697,1,Dry,1
T20230017699,1,Dry,0
T20230017701,1,Dry,0
T20230017702,1,Dry,0
T20230017809,9,Unk.,0
T20230017717,1,Dry,1
T20230017703,1,Dry,1
T20230017705,1,Dry,0
T20230017707,1,Dry,1
T20230017709,1,Dry,0
T20230017681,1,Dry,1
T20230025110,9,Unk.,0
T20230018518,1,Dry,0
T20230017710,1,Dry,0
T20230017711,1,Dry,0
T20230017714,1,Dry,0
T20230018710,9,Unk.,0
T20230018704,1,Dry,1
T20230017753,1,Dry,1
T20230018512,1,Dry,0
T20230020413,1,Dry,0
T20230018980,1,Dry,1
T20230017968,1,Dry,1
T20230018474,1,Dry,0
T20230017650,1,Dry,0
T20230017663,2,Wet,0
T20230019512,1,Dry,1
T20230017673,1,Dry,1
T20230017674,2,Wet,0
T20230017738,1,Dry,1
T20230017726,1,Dry,1
T20230017676,1,Dry,0
T20230017720,1,Dry,0
T20230020433,2,Wet,0
T20230017932,1,Dry,0
T20230017789,1,Dry,1
T20230017758,1,Dry,1
T20230017749,1,Dry,0
T20230017736,9,Unk.,0
T20230017767,1,Dry,0
T20230017994,1,Dry,0
T20230018412,1,Dry,0
T20230017759,1,Dry,1
T20230017752,1,Dry,1
T20230017774,1,Dry,0
T20230017786,2,Wet,1
T20230017750,1,Dry,0
T20230020066,9,Unk.,1
T20230017754,1,Dry,1
T20230017742,1,Dry,0
T20230018143,1,Dry,1
T20230017777,2,Wet,1
T20230019849,1,Dry,1
T20230017981,1,Dry,0
T20230017880,1,Dry,1
T20230017851,1,Dry,0
T20230017761,2,Wet,1
T20230018777,1,Dry,0
T20230017772,1,Dry,1
T20230018813,1,Dry,1
T20230017855,1,Dry,1
T20230017956,1,Dry,1
T20230019515,2,Wet,1
T20230018047,5,Icy,0
T20230017790,1,Dry,1
T20230018623,1,Dry,0
T20230018708,1,Dry,1
T20230017867,1,Dry,0
T20230017837,1,Dry,0
T20230017836,1,Dry,1
T20230022723,9,Unk.,1
T20230018064,1,Dry,0
T20230017901,9,Unk.,1
T20230017854,1,Dry,1
T20230017834,1,Dry,1
T20230017853,1,Dry,0
T20230017830,1,Dry,1
T20230017828,1,Dry,0
T20230017852,1,Dry,1
T20230018253,1,Dry,0
T20230017873,1,Dry,0
T20230019196,1,Dry,0
T20230017822,1,Dry,0
T20230017821,1,Dry,1
T20230017818,1,Dry,0
T20230019661,1,Dry,0
T20230017814,1,Dry,1
T20230019116,1,Dry,0
T20230018372,1,Dry,1
T20230017811,1,Dry,0
T20230018102,9,Unk.,1
T20230018690,1,Dry,1
T20230017808,1,Dry,0
T20230017807,1,Dry,1
T20230017986,1,Dry,1
T20230017803,1,Dry,1
T20230018161,1,Dry,0
T20230017801,1,Dry,1
T20230017865,1,Dry,1
T20230018236,1,Dry,0
T20230017876,1,Dry,1
T20230017883,1,Dry,0
T20230017885,1,Dry,1
T20230017890,1,Dry,0
T20230017941,1,Dry,0
T20230017943,1,Dry,1
T20230017944,1,Dry,1
T20230017948,1,Dry,0
T20230020668,2,Wet,0
T20230017967,1,Dry,1
T20230017983,1,Dry,0
T20230018369,1,Dry,1
T20230018251,1,Dry,0
T20230017998,1,Dry,1
T20230018348,9,Unk.,0
T20230018001,1,Dry,0
T20230020785,1,Dry,0
T20230018167,1,Dry,0
T20230018166,1,Dry,0
T20230018009,9,Unk.,1
T20230017891,1,Dry,0
T20230018010,1,Dry,0
T20230018479,1,Dry,0
T20230018466,1,Dry,0
T20230018562,1,Dry,1
T20230019268,1,Dry,1
T20230019824,9,Unk.,1
T20230017896,1,Dry,0
T20230017899,1,Dry,0
T20230017900,1,Dry,0
T20230017902,1,Dry,0
T20230017904,1,Dry,0
T20230017914,1,Dry,0
T20240001304,1,Dry,0
T20230025310,1,Dry,0
T20230017919,1,Dry,1
T20230017923,1,Dry,0
T20230017925,1,Dry,1
T20230017926,1,Dry,1
T20230017927,9,Unk.,0
T20230017930,1,Dry,1
T20230017934,1,Dry,0
T20230017937,1,Dry,1
T20230017939,1,Dry,1
T20230018077,1,Dry,1
T20230017870,1,Dry,0
T20230018016,1,Dry,1
T20230018094,1,Dry,0
T20230018648,1,Dry,0
T20230017999,1,Dry,0
T20230018087,1,Dry,0
T20230018453,1,Dry,0
T20230018003,1,Dry,1
T20230018004,1,Dry,0
T20230018440,1,Dry,0
T20230020063,1,Dry,0
T20230018018,1,Dry,1
T20230018020,9,Unk.,1
T20230018527,1,Dry,0
T20230018022,1,Dry,1
T20230018023,1,Dry,0
T20230018698,9,Unk.,0
T20230018024,1,Dry,0
T20230018025,1,Dry,1
T20230017991,1,Dry,0
T20230018641,1,Dry,0
T20230018028,1,Dry,0
T20230017987,1,Dry,1
T20230018029,1,Dry,0
T20230017984,1,Dry,0
T20230018031,1,Dry,0
T20230017979,1,Dry,0
T20230017974,1,Dry,1
T20230017971,1,Dry,1
T20230017969,1,Dry,1
T20230018214,1,Dry,1
T20230018040,1,Dry,0
T20230017965,1,Dry,0
T20230017964,1,Dry,1
T20230018041,1,Dry,0
T20230017963,1,Dry,1
T20230017962,1,Dry,0
T20230017961,1,Dry,0
T20230017959,1,Dry,0
T20230017958,1,Dry,0
T20230018043,1,Dry,0
T20230019404,9,Unk.,0
T20230018046,1,Dry,1
T20230018322,1,Dry,0
T20230018922,1,Dry,0
T20230018048,1,Dry,0
T20230018063,1,Dry,0
T20230018157,1,Dry,0
T20230018088,1,Dry,0
T20230018065,1,Dry,1
T20230022008,1,Dry,0
T20230018567,9,Unk.,0
T20230017996,1,Dry,1
T20230017997,1,Dry,0
T20230018426,1,Dry,1
T20230018103,1,Dry,0
T20230019032,1,Dry,1
T20230018456,1,Dry,0
T20230018701,9,Unk.,0
T20230018576,1,Dry,0
T20230018475,1,Dry,1
T20230018217,1,Dry,1
T20230018091,1,Dry,1
T20230018080,1,Dry,0
T20230019468,9,Unk.,0
T20230018074,1,Dry,1
T20230018128,1,Dry,1
T20230018301,1,Dry,1
T20230018585,1,Dry,0
T20230018085,1,Dry,0
T20230019500,1,Dry,0
T20230018056,1,Dry,0
T20230018114,1,Dry,0
T20230018162,1,Dry,0
T20230018436,1,Dry,1
T20230018060,1,Dry,1
T20230018155,1,Dry,0
T20230019845,1,Dry,0
T20230018121,1,Dry,0
T20230018092,1,Dry,0
T20230019173,1,Dry,0
T20230018061,1,Dry,0
T20230018097,1,Dry,1
T20230018093,1,Dry,0
T20230018045,1,Dry,0
T20230018050,1,Dry,0
T20230018307,1,Dry,0
T20230019629,9,Unk.,0
T20230018110,1,Dry,1
T20230018123,1,Dry,0
T20230018104,1,Dry,0
T20230018098,1,Dry,0
T20230018052,1,Dry,1
T20230018099,1,Dry,1
T20230018073,1,Dry,0
T20230018100,1,Dry,0
T20230018101,1,Dry,0
T20230018108,1,Dry,0
T20230018105,1,Dry,0
T20230018084,1,Dry,0
T20230019622,1,Dry,0
T20230018109,1,Dry,0
T20230021869,1,Dry,0
T20230018194,1,Dry,1
T20230018193,2,Wet,0
T20230018536,2,Wet,1
T20230018189,1,Dry,1
T20230018186,1,Dry,1
T20230018185,1,Dry,0
T20230018181,1,Dry,1
T20230018180,1,Dry,0
T20230018173,1,Dry,1
T20230019486,1,Dry,0
T20230018172,1,Dry,0
T20230018140,1,Dry,1
T20230018613,1,Dry,0
T20230018147,1,Dry,0
T20230018152,1,Dry,0
T20230018218,1,Dry,0
T20230018228,2,Wet,0
T20230018244,1,Dry,1
T20230019554,9,Unk.,0
T20230018308,2,Wet,0
T20230025919,2,Wet,0
T20230018203,2,Wet,1
T20230018202,1,Dry,1
T20230018196,1,Dry,1
T20230019250,2,Wet,0
T20230018272,1,Dry,1
T20230018229,1,Dry,1
T20230018260,1,Dry,0
T20230018259,1,Dry,1
T20230018257,1,Dry,0
T20230018252,1,Dry,1
T20230018243,3,Muddy,2
T20230018271,1,Dry,0
T20230020300,2,Wet,0
T20230018305,1,Dry,1
T20230018250,1,Dry,1
T20230018238,1,Dry,0
T20230019612,2,Wet,0
T20230018286,1,Dry,1
T20230018778,1,Dry,1
T20230018273,1,Dry,1
T20230018274,1,Dry,0
T20230018275,1,Dry,1
T20230018276,1,Dry,0
T20230018278,1,Dry,1
T20230018281,1,Dry,1
T20230018283,1,Dry,0
T20230018290,1,Dry,0
T20230018397,1,Dry,0
T20230018234,1,Dry,1
T20230018294,1,Dry,0
T20240001420,1,Dry,1
T20230022053,9,Unk.,0
T20230018219,2,Wet,0
T20230018225,1,Dry,1
T20230018267,1,Dry,0
T20230019230,9,Unk.,1
T20230018326,1,Dry,0
T20230018328,1,Dry,0
T20230019052,1,Dry,0
T20230018331,1,Dry,0
T20230018315,1,Dry,1
T20230018302,1,Dry,1
T20230019205,9,Unk.,0
T20230018336,1,Dry,1
T20230018406,1,Dry,1
T20230018338,1,Dry,1
T20230018295,2,Wet,0
T20230018342,1,Dry,0
T20230018324,1,Dry,0
T20230018374,9,Unk.,0
T20230018343,1,Dry,1
T20230018344,1,Dry,1
T20230018346,1,Dry,0
T20230024748,9,Unk.,0
T20230018356,1,Dry,1
T20230018522,1,Dry,0
T20230018918,1,Dry,1
T20230018353,1,Dry,1
T20230022236,1,Dry,0
T20230018287,2,Wet,1
T20230018288,2,Wet,1
T20230018409,1,Dry,0
T20230018292,1,Dry,0
T20230018429,1,Dry,1
T20230018323,1,Dry,0
T20230018316,1,Dry,1
T20230018297,2,Wet,1
T20230022503,1,Dry,0
T20230018420,1,Dry,0
T20230022447,9,Unk.,1
T20230018421,1,Dry,0
T20230018563,1,Dry,0
T20230020122,1,Dry,1
T20230018446,9,Unk.,1
T20230018498,9,Unk.,0
T20230018418,1,Dry,0
T20230018400,1,Dry,1
T20230020760,1,Dry,0
T20230018394,1,Dry,0
T20230018393,1,Dry,0
T20230018392,1,Dry,1
T20230018391,1,Dry,1
T20230018389,1,Dry,0
T20230018388,1,Dry,0
T20230018386,1,Dry,1
T20230018378,1,Dry,0
T20230018410,1,Dry,1
T20230018368,1,Dry,0
T20230018366,1,Dry,0
T20230018365,1,Dry,1
T20230018359,1,Dry,1
T20230019201,1,Dry,0
T20230018688,1,Dry,1
T20230018430,1,Dry,1
T20230018530,1,Dry,0
T20230018630,1,Dry,0
T20230018633,1,Dry,1
T20230018642,9,Unk.,1
T20230018754,1,Dry,1
T20230018434,1,Dry,1
T20230019475,1,Dry,0
T20230018422,1,Dry,1
T20230018402,1,Dry,0
T20230018686,1,Dry,1
T20230018419,1,Dry,1
T20230018678,1,Dry,0
T20230018411,1,Dry,1
T20230018413,1,Dry,0
T20230018415,1,Dry,0
T20230018358,1,Dry,1
T20230018519,1,Dry,1
T20230018995,9,Unk.,0
T20230018950,9,Unk.,0
T20230018487,1,Dry,0
T20230018504,1,Dry,0
T20230018435,1,Dry,1
T20230021983,1,Dry,0
T20230018462,2,Wet,0
T20230018469,1,Dry,0
T20230019104,1,Dry,0
T20230018471,1,Dry,0
T20230018488,1,Dry,0
T20230018493,1,Dry,1
T20230018687,9,Unk.,0
T20230018632,1,Dry,0
T20230018495,1,Dry,1
T20230018496,1,Dry,0
T20230018532,1,Dry,0
T20230018439,2,Wet,2
T20230018442,1,Dry,0
T20230018539,1,Dry,0
T20230018499,1,Dry,1
T20230018507,1,Dry,0
T20230018885,1,Dry,1
T20230018450,1,Dry,1
T20230018451,1,Dry,1
T20230018510,1,Dry,0
T20230018765,1,Dry,1
T20230019956,1,Dry,0
T20230019613,1,Dry,1
